GRE Score,TOEFL Score,CGPA,Research,ML_Probability,SAW_Score,Rank
0.9117647058823529,0.9166666666666666,0.7288306451612904,1.0,0.02,0.7329237033523086,305.0
0.8764705882352941,0.8333333333333334,0.8014112903225806,1.0,0.04,0.7322077008222644,306.0
0.8823529411764706,0.8083333333333333,0.8165322580645161,1.0,0.02,0.7302145793801391,307.0
0.9294117647058824,0.9083333333333333,0.8830645161290323,0.0,0.34,0.729938962681847,308.0
0.9147058823529411,0.8416666666666667,0.7701612903225806,1.0,0.01,0.7295581910183426,309.0
0.8764705882352941,0.8416666666666667,0.7752016129032259,1.0,0.06,0.7290114642631246,310.0
0.8852941176470588,0.8166666666666667,0.8094758064516129,1.0,0.0,0.7274996046805818,311.0
0.9352941176470588,0.8833333333333333,0.871975806451613,0.0,0.36,0.7260829380139153,312.0
0.8852941176470588,0.8083333333333333,0.7943548387096774,1.0,0.02,0.7242966476913346,313.0
0.8735294117647059,0.8416666666666667,0.7731854838709677,1.0,0.01,0.7201713314358,314.0
0.9558823529411765,0.925,0.877016129032258,0.0,0.2,0.7170754269449715,315.0
0.9558823529411765,0.95,0.8467741935483871,0.0,0.21,0.7145028462998102,316.0
0.861764705882353,0.8083333333333333,0.7862903225806451,1.0,0.01,0.7144949399114484,317.0
0.9235294117647059,0.8833333333333333,0.8971774193548387,0.0,0.25,0.7142022454142948,318.0
0.9176470588235294,0.8583333333333333,0.8850806451612903,0.0,0.29,0.710102624920936,319.0
0.9352941176470588,0.9333333333333333,0.873991935483871,0.0,0.18,0.7096877767235927,320.0
0.8764705882352941,0.8166666666666667,0.7560483870967742,1.0,0.0,0.7092654965211891,321.0
0.9176470588235294,0.9083333333333333,0.876008064516129,0.0,0.23,0.7083808507273877,322.0
0.9294117647058824,0.925,0.8608870967741935,0.0,0.2,0.7056190702087286,323.0
0.8705882352941177,0.7916666666666666,0.7600806451612904,1.0,0.01,0.7055045857052498,324.0
0.9382352941176471,0.9,0.8830645161290323,0.0,0.17,0.7049781783681214,325.0
0.9411764705882353,0.9166666666666666,0.8629032258064516,0.0,0.18,0.7044984187223277,326.0
0.9294117647058824,0.825,0.907258064516129,0.0,0.19,0.6980303605313092,327.0
0.9323529411764706,0.8916666666666667,0.877016129032258,0.0,0.15,0.6970264073371284,328.0
0.9294117647058824,0.875,0.8800403225806452,0.0,0.17,0.6968650379506641,329.0
0.9205882352941176,0.8916666666666667,0.876008064516129,0.0,0.15,0.6937828115117013,330.0
0.9264705882352942,0.8833333333333333,0.8487903225806451,0.0,0.19,0.6914214104996838,331.0
0.9411764705882353,0.8416666666666667,0.8689516129032258,0.0,0.18,0.6913129348513599,332.0
0.8823529411764706,0.825,0.6854838709677419,1.0,0.0,0.6912333965844403,333.0
0.8911764705882353,0.875,0.871975806451613,0.0,0.21,0.6908868595825427,334.0
0.8970588235294118,0.9333333333333333,0.871975806451613,0.0,0.11,0.6890241144845035,335.0
0.9294117647058824,0.8583333333333333,0.8810483870967742,0.0,0.13,0.6878341239721696,336.0
0.888235294117647,0.9166666666666666,0.8568548387096774,0.0,0.16,0.6864486084756483,337.0
0.9058823529411765,0.9166666666666666,0.8669354838709677,0.0,0.11,0.6863845667299178,338.0
0.9205882352941176,0.8666666666666667,0.871975806451613,0.0,0.14,0.6860731340923466,339.0
0.9352941176470588,0.9083333333333333,0.8568548387096774,0.0,0.08,0.6845466476913347,340.0
0.8941176470588236,0.8583333333333333,0.870967741935484,0.0,0.18,0.6834864010120177,341.0
0.9323529411764706,0.8666666666666667,0.8538306451612904,0.0,0.13,0.6820707621758381,342.0
0.9205882352941176,0.85,0.875,0.0,0.12,0.6806470588235294,343.0
0.9176470588235294,0.8833333333333333,0.8639112903225806,0.0,0.1,0.6802518184693233,344.0
0.9176470588235294,0.9166666666666666,0.8598790322580645,0.0,0.06,0.679708807716635,345.0
0.9176470588235294,0.8583333333333333,0.8497983870967741,0.0,0.14,0.6770179475015813,346.0
0.8764705882352941,0.875,0.8608870967741935,0.0,0.16,0.6763837760910816,347.0
0.9176470588235294,0.9,0.8598790322580645,0.0,0.06,0.6763754743833017,348.0
0.9323529411764706,0.875,0.8629032258064516,0.0,0.06,0.6759592030360532,349.0
0.9235294117647059,0.8916666666666667,0.8629032258064516,0.0,0.05,0.6755866540164452,350.0
0.9470588235294117,0.9166666666666666,0.8064516129032259,0.0,0.09,0.675533523086654,351.0
0.9147058823529411,0.8666666666666667,0.8497983870967741,0.0,0.12,0.6749493200506008,352.0
0.9088235294117647,0.875,0.8629032258064516,0.0,0.09,0.6745768500948767,353.0
0.8970588235294118,0.9,0.8548387096774194,0.0,0.09,0.6742163187855787,354.0
0.9264705882352942,0.875,0.8407258064516129,0.0,0.09,0.6723353889943073,355.0
0.9058823529411765,0.9083333333333333,0.8518145161290321,0.0,0.05,0.6711816097406703,356.0
0.9235294117647059,0.9,0.8205645161290324,0.0,0.09,0.6705517077798862,357.0
0.9,0.9166666666666666,0.8518145161290321,0.0,0.04,0.669877688172043,358.0
0.9323529411764706,0.8916666666666667,0.8346774193548386,0.0,0.04,0.6678247944339026,359.0
0.9117647058823529,0.8833333333333333,0.8397177419354839,0.0,0.07,0.6670231657179,360.0
0.9058823529411765,0.8583333333333333,0.8558467741935484,0.0,0.08,0.6668912871600252,361.0
0.9205882352941176,0.8833333333333333,0.8497983870967741,0.0,0.03,0.6662532416192282,362.0
0.9235294117647059,0.875,0.8366935483870969,0.0,0.06,0.6658904174573056,363.0
0.9264705882352942,0.8666666666666667,0.8397177419354839,0.0,0.06,0.665866302972802,364.0
0.8970588235294118,0.8,0.8326612903225806,0.0,0.21,0.6655630929791271,365.0
0.8941176470588236,0.85,0.8800403225806452,0.0,0.05,0.6650415085388994,366.0
0.9264705882352942,0.875,0.8407258064516129,0.0,0.04,0.6648353889943074,367.0
0.8852941176470588,0.8833333333333333,0.8538306451612904,0.0,0.07,0.6646393896268183,368.0
0.9235294117647059,0.8833333333333333,0.8316532258064516,0.0,0.05,0.6645449873497786,369.0
0.9117647058823529,0.8833333333333333,0.8427419354838709,0.0,0.04,0.6634304237824162,370.0
0.9323529411764706,0.8333333333333334,0.8639112903225806,0.0,0.03,0.6634282890575585,371.0
0.9117647058823529,0.8666666666666667,0.8437499999999999,0.0,0.06,0.6633995098039215,372.0
0.9147058823529411,0.8666666666666667,0.8548387096774194,0.0,0.03,0.6629614168247944,373.0
0.9176470588235294,0.8916666666666667,0.8336693548387096,0.0,0.03,0.6623459044908284,374.0
0.9294117647058824,0.8833333333333333,0.8387096774193549,0.0,0.01,0.6621325110689437,375.0
0.8970588235294118,0.8916666666666667,0.8487903225806451,0.0,0.03,0.6617351359898798,376.0
0.9058823529411765,0.9,0.8286290322580646,0.0,0.04,0.6610592979127135,377.0
0.8794117647058823,0.85,0.8689516129032258,0.0,0.07,0.6610384250474384,378.0
0.9235294117647059,0.8916666666666667,0.8336693548387096,0.0,0.01,0.6608164927261226,379.0
0.9382352941176471,0.85,0.8437499999999999,0.0,0.02,0.6606838235294117,380.0
0.9176470588235294,0.8666666666666667,0.8487903225806451,0.0,0.02,0.6603821948134092,381.0
0.9176470588235294,0.875,0.8528225806451614,0.0,0.0,0.6602585388994308,382.0
0.9176470588235294,0.875,0.8518145161290321,0.0,0.0,0.659956119544592,383.0
0.8794117647058823,0.8833333333333333,0.8467741935483871,0.0,0.06,0.6595518659076534,384.0
0.9147058823529411,0.8666666666666667,0.8366935483870969,0.0,0.02,0.6560178684376977,385.0
0.9058823529411765,0.8833333333333333,0.8306451612903226,0.0,0.02,0.6553308032890576,386.0
0.9323529411764706,0.8833333333333333,0.8185483870967741,0.0,0.0,0.6553194180898165,387.0
0.9088235294117647,0.925,0.8094758064516129,0.0,0.0,0.655048624288425,388.0
0.9235294117647059,0.8583333333333333,0.8276209677419356,0.0,0.02,0.6538353099304238,389.0
0.8911764705882353,0.85,0.8568548387096774,0.0,0.02,0.6528505692599621,390.0
0.9088235294117647,0.9,0.8185483870967741,0.0,0.0,0.6527703984819735,391.0
0.9323529411764706,0.8583333333333333,0.8215725806451614,0.0,0.01,0.6527266761543327,392.0
0.9294117647058824,0.85,0.8215725806451614,0.0,0.02,0.651824715370019,393.0
0.9205882352941176,0.85,0.8336693548387096,0.0,0.01,0.6517478652751422,394.0
0.9088235294117647,0.875,0.8245967741935484,0.0,0.01,0.6510849146110057,395.0
0.9088235294117647,0.8666666666666667,0.8326612903225806,0.0,0.0,0.6503376027830486,396.0
0.9235294117647059,0.85,0.8306451612903226,0.0,0.0,0.6500759013282733,397.0
0.9176470588235294,0.875,0.8185483870967741,0.0,0.0,0.6499762808349145,398.0
0.9264705882352942,0.8666666666666667,0.8165322580645161,0.0,0.0,0.6499106578115117,399.0
0.9,0.875,0.8326612903225806,0.0,0.0,0.6497983870967742,400.0
0.9,0.8583333333333333,0.8427419354838709,0.0,0.0,0.6494892473118279,401.0
0.8970588235294118,0.8833333333333333,0.8225806451612904,0.0,0.01,0.6492055660974066,402.0
0.9176470588235294,0.8666666666666667,0.8155241935483871,0.0,0.01,0.6489023561037317,403.0
0.9117647058823529,0.8583333333333333,0.8306451612903226,0.0,0.0,0.6488013915243517,404.0
0.888235294117647,0.85,0.8397177419354839,0.0,0.03,0.6484741461100569,405.0
0.8970588235294118,0.875,0.8296370967741936,0.0,0.0,0.648155834914611,406.0
0.9,0.8583333333333333,0.8276209677419356,0.0,0.02,0.6479529569892474,407.0
0.9,0.8833333333333333,0.8205645161290324,0.0,0.0,0.6478360215053763,408.0
0.9088235294117647,0.8833333333333333,0.8064516129032259,0.0,0.01,0.6473080328905755,409.0
0.8970588235294118,0.875,0.8195564516129034,0.0,0.01,0.646631641366224,410.0
0.9029411764705882,0.85,0.8336693548387096,0.0,0.0,0.6458361005692599,411.0
0.9411764705882353,0.8583333333333333,0.7762096774193549,0.0,0.04,0.645823687539532,412.0
0.9029411764705882,0.875,0.8165322580645161,0.0,0.0,0.645694971537002,413.0
0.9117647058823529,0.875,0.8074596774193549,0.0,0.0,0.6451790796963948,414.0
0.9147058823529411,0.8583333333333333,0.8155241935483871,0.0,0.0,0.6450003953194181,415.0
0.9029411764705882,0.9,0.7762096774193549,0.0,0.04,0.6445981973434536,416.0
0.9058823529411765,0.8666666666666667,0.8135080645161291,0.0,0.0,0.6438563409234661,417.0
0.8941176470588236,0.8583333333333333,0.7983870967741935,0.0,0.06,0.6437122074636307,418.0
0.8941176470588236,0.8916666666666667,0.7923387096774194,0.0,0.02,0.642564358001265,419.0
0.8941176470588236,0.8666666666666667,0.8185483870967741,0.0,0.0,0.6424272612270714,420.0
0.9029411764705882,0.8416666666666667,0.8266129032258064,0.0,0.0,0.6420524984187223,421.0
0.8970588235294118,0.8583333333333333,0.8195564516129034,0.0,0.0,0.6417983080328906,422.0
0.8970588235294118,0.85,0.8245967741935484,0.0,0.0,0.6416437381404174,423.0
0.9205882352941176,0.8416666666666667,0.8104838709677419,0.0,0.0,0.6416255534471853,424.0
0.9264705882352942,0.8583333333333333,0.7923387096774194,0.0,0.0,0.640985926628716,425.0
0.9029411764705882,0.875,0.8004032258064516,0.0,0.0,0.6408562618595826,426.0
0.8823529411764706,0.8666666666666667,0.8225806451612904,0.0,0.0,0.640695762175838,427.0
0.9088235294117647,0.8333333333333334,0.8165322580645161,0.0,0.0,0.6388322264389628,428.0
0.8941176470588236,0.8333333333333334,0.8286290322580646,0.0,0.0,0.638784788108792,429.0
0.9264705882352942,0.8333333333333334,0.8014112903225806,0.0,0.0,0.6387077008222644,430.0
0.8823529411764706,0.8333333333333334,0.8326612903225806,0.0,0.01,0.6385532890575585,431.0
0.9264705882352942,0.875,0.7711693548387097,0.0,0.0,0.6379684535104364,432.0
0.9294117647058824,0.8583333333333333,0.7741935483870968,0.0,0.01,0.6377776723592662,433.0
0.8823529411764706,0.85,0.8235887096774194,0.0,0.0,0.6376648481973435,434.0
0.9235294117647059,0.875,0.7701612903225806,0.0,0.0,0.6369307400379507,435.0
0.9058823529411765,0.8416666666666667,0.7963709677419355,0.0,0.02,0.636715211891208,436.0
0.8852941176470588,0.825,0.8286290322580646,0.0,0.01,0.6364122390891841,437.0
0.9264705882352942,0.825,0.7953629032258064,0.0,0.0,0.6352265180265655,438.0
0.9147058823529411,0.825,0.8044354838709677,0.0,0.0,0.6350071157495256,439.0
0.9088235294117647,0.875,0.7741935483870968,0.0,0.0,0.6344639468690703,440.0
0.8941176470588236,0.8333333333333334,0.8135080645161291,0.0,0.0,0.6342484977862113,441.0
0.888235294117647,0.85,0.8064516129032259,0.0,0.0,0.6339943074003795,442.0
0.9,0.8333333333333334,0.8064516129032259,0.0,0.0,0.6336021505376345,443.0
0.8970588235294118,0.8666666666666667,0.7852822580645161,0.0,0.0,0.6331827166350411,444.0
0.9205882352941176,0.7833333333333333,0.8195564516129034,0.0,0.0,0.6326806609740672,445.0
0.9029411764705882,0.875,0.7711693548387097,0.0,0.0,0.63208610056926,446.0
0.8823529411764706,0.875,0.7862903225806451,0.0,0.0,0.6314753320683112,447.0
0.8852941176470588,0.8333333333333334,0.8104838709677419,0.0,0.0,0.6311353573687539,448.0
0.888235294117647,0.8416666666666667,0.8024193548387096,0.0,0.0,0.631117963314358,449.0
0.8794117647058823,0.8333333333333334,0.8084677419354839,0.0,0.0,0.6290599304237824,450.0
0.8823529411764706,0.85,0.7933467741935484,0.0,0.0,0.6285922675521822,451.0
0.888235294117647,0.825,0.8034274193548387,0.0,0.0,0.6280870493358635,452.0
0.8823529411764706,0.825,0.8074596774193549,0.0,0.0,0.6278261385199242,453.0
0.9294117647058824,0.85,0.7459677419354839,0.0,0.01,0.6276432637571157,454.0
0.8941176470588236,0.8333333333333334,0.7903225806451613,0.0,0.0,0.627292852624921,455.0
0.8823529411764706,0.8416666666666667,0.7943548387096774,0.0,0.0,0.6272280202403542,456.0
0.8823529411764706,0.8166666666666667,0.8084677419354839,0.0,0.0,0.6264618912080961,457.0
0.8705882352941177,0.825,0.8094758064516129,0.0,0.0,0.6254898007590133,458.0
0.8941176470588236,0.875,0.7560483870967742,0.0,0.0,0.6253439278937382,459.0
0.8970588235294118,0.85,0.7701612903225806,0.0,0.0,0.6253130929791271,460.0
0.8764705882352941,0.8166666666666667,0.8094758064516129,0.0,0.0,0.6252937223276407,461.0
0.8764705882352941,0.8416666666666667,0.7923387096774194,0.0,0.0,0.6251525932953826,462.0
0.8794117647058823,0.8333333333333334,0.7953629032258064,0.0,0.0,0.6251284788108792,463.0
0.8794117647058823,0.8333333333333334,0.7943548387096774,0.0,0.0,0.6248260594560404,464.5
0.8794117647058823,0.8333333333333334,0.7943548387096774,0.0,0.0,0.6248260594560404,464.5
0.8735294117647059,0.8333333333333334,0.7963709677419355,0.0,0.0,0.6239603099304238,466.0
0.8941176470588236,0.8416666666666667,0.7721774193548387,0.0,0.0,0.6235159709044908,467.0
0.8676470588235294,0.8416666666666667,0.7923387096774194,0.0,0.0,0.6229467109424415,468.0
0.8735294117647059,0.825,0.7872983870967741,0.0,0.02,0.6225718690702088,469.0
0.8794117647058823,0.8083333333333333,0.7721774193548387,0.0,0.05,0.6206728336495888,470.0
0.9294117647058824,0.8166666666666667,0.748991935483871,0.0,0.0,0.6203838551549652,471.0
0.8911764705882353,0.825,0.7721774193548387,0.0,0.0,0.6194473434535105,472.0
0.8705882352941177,0.8416666666666667,0.7741935483870968,0.0,0.0,0.6182384566729917,473.0
0.9147058823529411,0.8166666666666667,0.7520161290322581,0.0,0.0,0.617614642631246,474.0
0.8794117647058823,0.8,0.7923387096774194,0.0,0.0,0.6175545540796964,475.0
0.8911764705882353,0.8166666666666667,0.7711693548387097,0.0,0.0,0.617478257432005,476.0
0.8735294117647059,0.8,0.7953629032258064,0.0,0.0,0.6169912239089184,477.0
0.8941176470588236,0.8083333333333333,0.7701612903225806,0.0,0.0,0.6162444655281467,478.0
0.8705882352941177,0.8083333333333333,0.7862903225806451,0.0,0.0,0.6152008222643897,479.0
0.8764705882352941,0.825,0.7661290322580645,0.0,0.0,0.6139563567362429,480.0
0.9117647058823529,0.825,0.7358870967741935,0.0,0.0,0.6137073055028462,481.0
0.8735294117647059,0.8166666666666667,0.7731854838709677,0.0,0.0,0.6136713314358001,482.0
0.8676470588235294,0.825,0.7711693548387097,0.0,0.0,0.6132625711574953,483.0
0.8852941176470588,0.8,0.7620967741935484,0.0,0.02,0.6129525616698293,484.0
0.888235294117647,0.825,0.751008064516129,0.0,0.0,0.6123612428842504,485.0
0.8529411764705882,0.8666666666666667,0.7520161290322581,0.0,0.0,0.6121734661606578,486.0
0.8794117647058823,0.8333333333333334,0.7479838709677419,0.0,0.0,0.6109147691334598,487.0
0.8676470588235294,0.825,0.7631048387096775,0.0,0.0,0.6108432163187856,488.0
0.8764705882352941,0.7666666666666667,0.7943548387096774,0.0,0.0,0.61075743200506,489.0
0.8764705882352941,0.825,0.7520161290322581,0.0,0.0,0.609722485768501,490.0
0.8529411764705882,0.8333333333333334,0.7620967741935484,0.0,0.0,0.6085309930423782,491.0
0.888235294117647,0.825,0.7308467741935484,0.0,0.0,0.6063128557874763,492.0
0.8647058823529412,0.7916666666666666,0.7701612903225806,0.0,0.0,0.6055581910183427,493.0
0.8735294117647059,0.8,0.748991935483871,0.0,0.0,0.6030799335863378,494.0
0.8705882352941177,0.825,0.7338709677419355,0.0,0.0,0.60280834914611,495.0
0.8676470588235294,0.8,0.7399193548387096,0.0,0.0,0.5988875711574952,496.0
0.8764705882352941,0.8083333333333333,0.7268145161290323,0.0,0.0,0.5988286685641999,497.0
0.8794117647058823,0.7833333333333333,0.7399193548387096,0.0,0.0,0.5984954142947502,498.0
0.8647058823529412,0.775,0.7419354838709677,0.0,0.0,0.5937571157495256,499.0
0.8676470588235294,0.775,0.7258064516129032,0.0,0.0,0.5896537001897534,500.0
